DEPARTAMENTO,TOMBAMENTO,TOMBAMENTO SINVREA,DESCRIÇÃO DO BEM,REF. CONTÁBIL,ESTADO DE CONSERVAÇÃO,CLASSIFICAÇÃO DO BEM,RELACIONADO,DESCRIÇÃO AQUISIÇÃO,VALOR TABELA VIPE,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,155,470011,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,156,515094,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,156,470034,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,157,515096,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,157,470042,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,158,515109,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,158,470045,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,159,515100,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,159,470062,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,160,515141,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,160,470078,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,161,515145,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,161,470101,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,162,515149,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,162,470190,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,163,515155,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,163,470213,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,164,515158,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,164,470216,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,165,515128,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,165,478614,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,166,515163,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,166,470250,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,167,515165,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,167,470268,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,168,515190,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,168,470278,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,169,515175,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,169,470286,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,170,515200,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,170,470308,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,171,515182,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,171,470309,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,172,515210,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,172,470290,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,173,515212,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,173,470292,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,174,515186,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,174,470296,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,175,515217,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,175,470317,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,176,515229,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,176,470342,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,177,515232,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,177,470345,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,178,515241,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,178,470346,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,179,515247,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,179,470335,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,180,515272,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,180,470370,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,181,515279,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,181,470373,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,182,515284,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,182,470354,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,183,515288,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,183,470380,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,184,515290,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,184,470383,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,185,515294,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,185,470391,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,186,515298,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,186,470445,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,187,515304,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,187,470450,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,188,515259,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,188,470453,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,189,515261,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,189,470419,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,190,515319,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,190,470465,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,191,515333,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,191,470459,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,192,515268,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,192,470468,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,193,515338,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,193,470470,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,194,515349,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,194,470472,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,195,515341,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,195,470473,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,196,515347,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,196,470498,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,197,515352,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,197,470500,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,198,515354,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,198,470476,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,199,515371,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,199,470520,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,200,515373,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,200,470502,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,201,515376,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,201,470524,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,202,515356,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,202,470525,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,203,515358,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,203,470506,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,204,515385,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,204,470527,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,205,515387,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,205,470511,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,206,515391,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,206,470515,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,207,515360,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,207,470530,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,208,515394,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,208,470531,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,209,515362,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,209,470553,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,210,515399,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,210,470556,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,211,515401,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,211,470558,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,212,515409,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,212,470534,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,213,515432,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,213,470536,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,214,515434,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,214,470565,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,215,515417,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,215,470567,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,216,515436,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,216,470580,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,217,515418,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,217,470571,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,218,515445,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,218,470573,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,219,470587,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,220,515449,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,220,470588,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,221,515454,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,221,470600,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,222,515426,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,222,470591,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,223,515473,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,223,470594,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,224,515475,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,224,470605,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,225,515477,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,225,470610,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,226,515497,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,226,470622,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,227,515511,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,227,470623,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,228,515516,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,228,470615,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,229,515486,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,229,470630,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,230,515530,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,230,470643,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,231,515533,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,231,470634,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,232,515526,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,232,470638,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
DELEGACIA GERAL ,233,515534,CADEIRA UNIVERSITÁRIA/CARTEIRA,1.2.3.1.1.03.03,BOM,SERVÍVEL,NÃO,COMPRA,,,,
DEPARTAMENTO DE POLÍCIA ESPECIALIZADA - DPE,233,470654,ALGEMA,1.2.3.1.1.01.05,REGULAR,SERVÍVEL,NÃO,COMPRA,,,,
